"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.900228250E0,1.411092766E0,1.090693561E-1,-1.131295896E-1,1.419815911E0
2.910266250E0,1.306700963E0,1.180511727E-1,-4.608132184E-2,1.312831663E0
2.920304250E0,1.252340861E0,1.204930613E-1,4.370033562E-2,1.258882810E0
2.930343250E0,1.112176012E0,1.402204889E-1,9.946990907E-2,1.125385059E0
2.940381250E0,1.019111289E0,1.375143244E-1,1.797434092E-1,1.043937595E0
2.950419250E0,8.685739182E-1,1.393969451E-1,2.249347848E-1,9.079910886E-1
2.960457250E0,7.306797624E-1,1.334450460E-1,2.687333536E-1,7.898848718E-1
2.970495250E0,5.898959856E-1,1.168905552E-1,3.292561287E-1,6.856021252E-1
2.980533250E0,4.488651641E-1,9.874313671E-2,3.518795907E-1,5.788345091E-1
2.990571250E0,3.108892934E-1,9.929838466E-2,3.924405563E-1,5.104134718E-1
3.000609250E0,1.267477183E-1,7.876188520E-2,3.958529913E-1,4.230461079E-1
3.010648250E0,-1.087150879E-2,7.851657623E-2,3.811221009E-1,3.892776622E-1
3.020686250E0,-2.173264426E-1,6.725933393E-2,3.448085529E-1,4.130950723E-1
3.030724250E0,-3.496660176E-1,7.295951039E-2,3.438040012E-1,4.957727355E-1
3.040762250E0,-5.036920567E-1,6.016560154E-2,2.941447681E-1,5.863844577E-1
3.050800250E0,-6.846060419E-1,1.540783351E-2,2.627557451E-1,7.334598936E-1
3.060838250E0,-7.760585412E-1,2.729315814E-3,2.203131455E-1,8.067293169E-1
3.070876250E0,-9.323775660E-1,-2.947020443E-2,1.615866351E-1,9.467347353E-1
3.080914250E0,-1.046518139E0,-6.068015652E-2,7.504842818E-2,1.050958878E0
3.090953250E0,-1.132828597E0,-8.350458009E-2,3.808350027E-2,1.136540364E0
3.100991250E0,-1.287378254E0,-1.025570562E-1,-5.304944873E-2,1.292545923E0
3.111029250E0,-1.325675178E0,-1.095103823E-1,-1.115286219E-1,1.334857983E0
3.121067250E0,-1.441519191E0,-1.204057551E-1,-1.574187398E-1,1.455079305E0
3.131105250E0,-1.500979381E0,-1.237806583E-1,-2.332331532E-1,1.524027053E0
3.141143250E0,-1.541164517E0,-1.482388488E-1,-2.264053595E-1,1.564743497E0
3.151181250E0,-1.597618507E0,-1.309271436E-1,-2.764475852E-1,1.626637660E0
3.161219250E0,-1.592910036E0,-1.499807343E-1,-2.987827796E-1,1.627614129E0
3.171257250E0,-1.597114623E0,-1.348904229E-1,-3.284369338E-1,1.636105548E0
3.181296250E0,-1.548247688E0,-1.523923819E-1,-3.324750209E-1,1.590859510E0
3.191334250E0,-1.462857874E0,-1.165500463E-1,-3.315476525E-1,1.504480282E0
3.201372250E0,-1.397659080E0,-1.165415495E-1,-3.296888226E-1,1.440738546E0
3.211410250E0,-1.293773793E0,-1.136836132E-1,-2.900651658E-1,1.330756323E0
3.221448250E0,-1.191642231E0,-9.258625617E-2,-2.777842587E-1,1.227089041E0
3.231486250E0,-1.031605985E0,-6.743610257E-2,-2.581194878E-1,1.065544089E0
3.241524250E0,-8.648374012E-1,-3.064275390E-2,-2.608770347E-1,9.038470756E-1
3.251562250E0,-7.062351119E-1,1.260849729E-2,-2.097349477E-1,7.368281725E-1
3.261601250E0,-5.086090900E-1,4.838740887E-2,-1.930306220E-1,5.461550776E-1
3.271639250E0,-3.547948297E-1,8.556082657E-2,-1.378802687E-1,3.901422750E-1
3.281677250E0,-1.446124422E-1,1.245925625E-1,-1.061117613E-1,2.183936147E-1
3.291715250E0,3.395874644E-2,1.586742649E-1,-6.195008039E-2,1.736909073E-1
3.301753250E0,2.221202092E-1,2.050659460E-1,-1.378188729E-2,3.026208353E-1
3.311791250E0,3.887760331E-1,2.466674784E-1,2.237320125E-2,4.609687722E-1
3.321829250E0,5.764084326E-1,2.865110088E-1,5.204840541E-2,6.457896529E-1
3.331867250E0,7.380107821E-1,3.060566976E-1,7.779545009E-2,8.027345443E-1
3.341905250E0,9.223208667E-1,3.140236934E-1,1.129342926E-1,9.808367935E-1
3.351944250E0,1.070049235E0,3.167038377E-1,1.392122644E-1,1.124582919E0
3.361982250E0,1.221991619E0,2.834748604E-1,1.560382122E-1,1.264108159E0
3.372020250E0,1.358113484E0,2.637685924E-1,1.659656149E-1,1.393409735E0
3.382058250E0,1.491001254E0,2.093594468E-1,2.035848463E-1,1.519329755E0
3.392096250E0,1.548311422E0,1.660701339E-1,1.956911051E-1,1.569440205E0
3.402134250E0,1.620626569E0,1.127053923E-1,1.952829695E-1,1.636236053E0
3.412172250E0,1.671902704E0,6.663971180E-2,1.552079076E-1,1.680413341E0
3.422210250E0,1.658091873E0,1.020107070E-2,1.500097328E-1,1.664895084E0
3.432249250E0,1.682224647E0,-2.755657520E-2,1.394309503E-1,1.688218031E0
3.442287250E0,1.620630370E0,-7.446562523E-2,9.967105329E-2,1.625399103E0
3.452325250E0,1.591793949E0,-1.171699608E-1,9.419922888E-2,1.598877816E0
3.462363250E0,1.492529131E0,-1.738463825E-1,4.862369120E-2,1.503406144E0
3.472401250E0,1.439364785E0,-2.355036636E-1,4.721919000E-2,1.459267834E0
3.482439250E0,1.288749134E0,-2.812199547E-1,1.140207052E-2,1.319124331E0
3.492477250E0,1.223917180E0,-3.457994366E-1,-1.153129399E-2,1.271881868E0
3.502515250E0,1.078314786E0,-3.763262147E-1,-2.098682642E-2,1.142289212E0
3.512553250E0,9.540236659E-1,-3.824455086E-1,-4.885465622E-2,1.028986151E0
3.522592250E0,8.195999057E-1,-3.896677335E-1,-7.522969186E-2,9.106286040E-1
3.532630250E0,6.568338872E-1,-3.689063904E-1,-5.205893040E-2,7.551376116E-1
3.542668250E0,5.118591552E-1,-3.304856885E-1,-6.076894283E-2,6.123017634E-1
3.552706250E0,3.575436058E-1,-2.936289889E-1,-3.668250740E-2,4.641131538E-1
3.562744250E0,1.548904403E-1,-2.383209617E-1,-3.742159545E-2,2.866850277E-1
3.572782250E0,-5.585260391E-3,-1.938860514E-1,-1.792288542E-2,1.947927768E-1
3.582820250E0,-2.132320760E-1,-1.294048758E-1,-1.126933873E-2,2.496808725E-1
3.592858250E0,-4.210753581E-1,-8.907377891E-2,-2.045122147E-2,4.308791567E-1
3.602897250E0,-5.350225345E-1,-9.732306730E-3,-3.007632315E-2,5.359556096E-1
3.612935250E0,-7.190991325E-1,4.440011943E-2,-2.174111724E-2,7.207965102E-1
3.622973250E0,-8.245413145E-1,1.095217844E-1,-2.344967365E-2,8.321137469E-1
3.633011250E0,-9.463891026E-1,1.679319787E-1,1.030513287E-2,9.612282137E-1
3.643049250E0,-1.101435700E0,2.063611956E-1,2.289184928E-3,1.120602867E0
3.653087250E0,-1.180587777E0,2.659140455E-1,1.896427453E-2,1.210312944E0
3.663125250E0,-1.331562155E0,2.996240295E-1,-1.346847653E-2,1.364922610E0
3.673163250E0,-1.413266322E0,3.341988532E-1,-6.859368682E-3,1.452259488E0
3.683202250E0,-1.502683406E0,3.450929103E-1,-2.797132552E-2,1.542053478E0
3.693240250E0,-1.581305067E0,3.627297572E-1,-8.430398583E-2,1.624563251E0
3.703278250E0,-1.618184772E0,3.419296031E-1,-7.570331633E-2,1.655647548E0
3.713316250E0,-1.633593062E0,3.496567717E-1,-9.077802300E-2,1.673059115E0
3.723354250E0,-1.635932680E0,3.358044986E-1,-9.853552401E-2,1.672946396E0
3.733392250E0,-1.609445377E0,2.930467158E-1,-1.107667297E-1,1.639652423E0
3.743430250E0,-1.587378570E0,2.667316872E-1,-1.120700741E-1,1.613529120E0
3.753468250E0,-1.538970495E0,2.391075036E-1,-1.458511931E-1,1.564249070E0
3.763506250E0,-1.442052896E0,2.025925372E-1,-1.406974572E-1,1.462995579E0
3.773545250E0,-1.382726753E0,1.744290028E-1,-1.677057463E-1,1.403739281E0
3.783583250E0,-1.267128469E0,1.303904240E-1,-1.715035129E-1,1.285313065E0
3.793621250E0,-1.137149032E0,8.284422845E-2,-1.707802123E-1,1.152882026E0
3.803659250E0,-1.002834614E0,2.520603105E-2,-1.990760583E-1,1.022713980E0
3.813697250E0,-7.952526844E-1,-5.509721674E-3,-1.870851731E-1,8.169810592E-1
3.823735250E0,-6.379158787E-1,-2.781425469E-2,-2.159101921E-1,6.740382127E-1
3.833773250E0,-4.272494331E-1,-5.144287141E-2,-1.908273911E-1,4.707478521E-1
3.843811250E0,-2.413239455E-1,-5.937215265E-2,-1.564405006E-1,2.936595468E-1
3.853850250E0,-7.857460071E-2,-7.341438722E-2,-1.480725503E-1,1.830003286E-1
3.863888250E0,1.233387550E-1,-7.963191435E-2,-1.257584059E-1,1.933102867E-1
3.873926250E0,3.134243537E-1,-1.082530482E-1,-9.983536005E-2,3.462956065E-1
3.883964250E0,5.034959923E-1,-1.112443376E-1,-7.076943576E-2,5.204726985E-1
3.894002250E0,7.599347710E-1,-1.440161358E-1,-3.887872159E-2,7.744372528E-1
3.904040250E0,9.509263958E-1,-1.626576075E-1,4.353252053E-3,9.647473547E-1
3.914078250E0,1.158425953E0,-1.622811747E-1,3.631764114E-2,1.170301175E0
3.924116250E0,1.325664799E0,-1.619571841E-1,6.854223132E-2,1.337279076E0
3.934154250E0,1.493064005E0,-1.650516220E-1,1.171992517E-1,1.506724204E0
3.944193250E0,1.628269611E0,-1.585420813E-1,1.601382798E-1,1.643788851E0
3.954231250E0,1.711536009E0,-1.586851005E-1,1.862881976E-1,1.728941804E0
3.964269250E0,1.818627763E0,-1.371637290E-1,2.068774134E-1,1.835488789E0
3.974307250E0,1.847016288E0,-1.346126436E-1,2.154716510E-1,1.864408153E0
3.984345250E0,1.884547518E0,-1.348702683E-1,2.083362937E-1,1.900819126E0
3.994383250E0,1.898136594E0,-1.241246025E-1,2.167586231E-1,1.914500913E0
4.004421250E0,1.887612336E0,-1.247466549E-1,1.816303056E-1,1.900429327E0
4.014459250E0,1.819150066E0,-1.260907653E-1,1.686705369E-1,1.831298881E0
4.024498250E0,1.771544375E0,-1.316726453E-1,1.386702275E-1,1.781835175E0
4.034536250E0,1.654857193E0,-1.283697542E-1,8.847948253E-2,1.662185231E0
4.044574250E0,1.548170066E0,-1.302619131E-1,4.099541366E-2,1.554181245E0
4.054612250E0,1.404603526E0,-1.046458826E-1,-1.142487466E-2,1.408542635E0
4.064650250E0,1.259348749E0,-8.439089008E-2,-1.952385306E-2,1.262324156E0
4.074688250E0,1.097076382E0,-5.529435927E-2,-5.770792544E-2,1.099983753E0
4.084726250E0,9.126631667E-1,-5.101304624E-2,-9.305025101E-2,9.188115890E-1
4.094764250E0,7.280173058E-1,-2.352086350E-2,-1.334895945E-1,7.405281226E-1
4.104802250E0,5.428857240E-1,6.721666753E-3,-1.341251868E-1,5.592491894E-1
4.114841250E0,3.631612086E-1,3.760444885E-2,-1.618678862E-1,3.993762269E-1
4.124879250E0,1.213143576E-1,7.149971645E-2,-1.599844980E-1,2.131300599E-1
4.134917250E0,-6.741185490E-2,1.141278006E-1,-1.739710379E-1,2.187131342E-1
4.144955250E0,-2.939384710E-1,1.252920905E-1,-1.580128169E-1,3.564631580E-1
4.154993250E0,-4.421084140E-1,1.491722654E-1,-1.308144933E-1,4.845870883E-1
4.165031250E0,-6.515804563E-1,1.713228522E-1,-1.062889320E-1,6.820600763E-1
4.175069250E0,-8.205712013E-1,1.975026456E-1,-7.605297983E-2,8.474245967E-1
4.185107250E0,-9.610106501E-1,2.431597885E-1,-8.981264770E-2,9.953564507E-1
4.195146250E0,-1.171733046E0,2.363211957E-1,-6.942808449E-2,1.197341346E0
4.205184250E0,-1.276367655E0,2.651736601E-1,-8.465949655E-2,1.306368513E0
4.215222250E0,-1.454425312E0,2.646154520E-1,-3.985988438E-2,1.478838441E0
4.225260250E0,-1.592688719E0,2.764665704E-1,-7.425086796E-2,1.618210219E0
4.235298250E0,-1.655214458E0,2.550029035E-1,-2.706968486E-2,1.674960940E0
4.245336250E0,-1.767688428E0,2.246781285E-1,-4.427102387E-2,1.782459695E0
4.255374250E0,-1.800563083E0,1.963379168E-1,-4.038671851E-2,1.811686253E0
4.265412250E0,-1.805705270E0,1.592782823E-1,-2.889109254E-2,1.812946715E0
4.275450250E0,-1.814895047E0,1.326886356E-1,-4.152517140E-2,1.820212802E0
4.285489250E0,-1.760981087E0,8.695569813E-2,-2.004717886E-2,1.763240645E0
4.295527250E0,-1.765519111E0,4.881370744E-2,-2.073071837E-2,1.766315451E0
4.305565125E0,-1.684564411E0,7.747414559E-3,-1.677449226E-2,1.684665741E0
4.315603125E0,-1.650001519E0,-2.903310679E-2,-1.101907790E-2,1.650293718E0
4.325641125E0,-1.565100532E0,-6.343589444E-2,-1.408652723E-2,1.566448920E0
4.335679125E0,-1.450050717E0,-8.504914038E-2,-1.145294130E-2,1.452587901E0
4.345717125E0,-1.320002794E0,-1.155754799E-1,-2.661594093E-2,1.325320141E0
4.355755125E0,-1.169928961E0,-1.113991974E-1,-5.208992064E-2,1.176374479E0
4.365794125E0,-9.748379995E-1,-1.284377463E-1,-6.257982552E-2,9.852520563E-1
4.375832125E0,-7.839630997E-1,-1.229473935E-1,-8.742698371E-2,7.983468424E-1
4.385870125E0,-5.338632875E-1,-1.344986046E-1,-7.932917476E-2,5.562310692E-1
4.395908125E0,-2.920583354E-1,-1.266228985E-1,-8.873383641E-2,3.304619848E-1
4.405946125E0,-6.375554527E-2,-1.423613007E-1,-7.238385201E-2,1.719620060E-1
4.415984125E0,1.719491438E-1,-1.453411149E-1,-7.697859406E-2,2.379416980E-1
4.426022125E0,4.390608087E-1,-1.306769010E-1,-6.645419061E-2,4.628898418E-1
4.436060125E0,6.711521834E-1,-1.221628068E-1,-4.588193178E-2,6.837208175E-1
4.446098125E0,9.450480437E-1,-1.107335468E-1,-4.621580780E-2,9.526350950E-1
4.456137125E0,1.205898547E0,-8.911134727E-2,-2.466297090E-2,1.209438051E0
4.466175125E0,1.441821785E0,-6.897187376E-2,2.581604183E-2,1.443701370E0
4.476213125E0,1.699644088E0,-5.036787909E-2,4.250048697E-2,1.700921291E0
4.486251125E0,1.879700177E0,-4.554019857E-2,9.709243119E-2,1.882756916E0
4.496289125E0,2.143672727E0,-3.300356722E-2,1.123378766E-1,2.146867904E0
4.506327125E0,2.233491076E0,-3.058914224E-2,1.467417240E-1,2.238515404E0
4.516365125E0,2.386293439E0,-2.280351978E-2,1.764724767E-1,2.392918493E0
4.526403125E0,2.412605471E0,1.798831942E-2,1.779956764E-1,2.419229464E0
4.536441125E0,2.422236712E0,4.194167588E-2,1.984410506E-1,2.430713608E0
4.546480125E0,2.388126980E0,5.442948299E-2,1.842095125E-1,2.395839349E0
4.556518125E0,2.323908033E0,3.253617369E-2,1.671906066E-1,2.330141594E0
4.566556125E0,2.259458999E0,2.000608390E-2,1.575848007E-1,2.265036022E0
4.576594125E0,2.133661271E0,-2.818357944E-3,1.230809659E-1,2.137210164E0
4.586632125E0,2.018960827E0,-7.919724695E-3,8.421101511E-2,2.020731807E0
4.596670125E0,1.799998680E0,-8.781238832E-3,2.108564436E-2,1.800143595E0
4.606708125E0,1.605871998E0,-8.203387745E-3,-6.597881198E-2,1.607247763E0
4.616746125E0,1.345995422E0,1.346513266E-2,-1.088587832E-1,1.350457411E0
4.626785125E0,1.065775140E0,2.883861378E-2,-1.948034978E-1,1.083815813E0
4.636823125E0,8.022040006E-1,1.470503474E-2,-2.175193459E-1,8.313014871E-1
4.646861125E0,5.177979529E-1,-7.844204251E-3,-2.819433832E-1,5.896340584E-1
4.656899125E0,2.280061444E-1,-2.565343441E-2,-3.237223238E-1,3.967884115E-1
4.666937125E0,6.897919192E-3,-2.286601190E-2,-3.313506013E-1,3.322102599E-1
4.676975125E0,-2.443591986E-1,-4.759403307E-2,-3.750415814E-1,4.501475288E-1
4.687013125E0,-4.355277748E-1,-4.349173620E-2,-3.724810857E-1,5.747330971E-1
4.697051125E0,-6.199954053E-1,-2.069431946E-2,-3.789100993E-1,7.269081240E-1
4.707089125E0,-8.021154153E-1,-2.045092911E-2,-3.554154021E-1,8.775690787E-1
4.717128125E0,-9.524140736E-1,1.709718548E-2,-3.166682428E-1,1.003824515E0
4.727166125E0,-1.137774391E0,3.965764381E-2,-2.598286289E-1,1.167738931E0
4.737204125E0,-1.286114525E0,2.528772762E-2,-2.184180629E-1,1.304774498E0
4.747242125E0,-1.471439978E0,4.517408978E-2,-2.005173969E-1,1.485726602E0
4.757280125E0,-1.606782555E0,6.977403866E-2,-1.520843250E-1,1.615471522E0
4.767318125E0,-1.719739798E0,7.174299717E-2,-5.829030812E-2,1.722222341E0
4.777356125E0,-1.873391323E0,7.642743917E-2,-3.139428556E-2,1.875212469E0
4.787394125E0,-1.909638505E0,6.889132837E-2,6.332593024E-2,1.911929761E0
4.797432125E0,-2.001051975E0,8.715245694E-2,7.274813354E-2,2.004269654E0
4.807471125E0,-2.004000433E0,7.578398963E-2,1.526965284E-1,2.011237723E0
4.817509125E0,-2.013264031E0,9.592238506E-2,1.465926200E-1,2.020871732E0
4.827547125E0,-1.964409521E0,8.250494376E-2,1.773431271E-1,1.974123202E0
4.837585125E0,-1.903320443E0,9.129681721E-2,1.531777543E-1,1.911655628E0
4.847623125E0,-1.813689351E0,7.347803051E-2,1.649487841E-1,1.822656354E0
4.857661125E0,-1.670537671E0,9.268379504E-2,1.619012153E-1,1.680921890E0
4.867699125E0,-1.547988802E0,8.031717148E-2,1.152796108E-1,1.554351816E0
4.877737125E0,-1.359350608E0,7.212450972E-2,1.038149750E-1,1.365215577E0
4.887776125E0,-1.190955841E0,8.269073904E-2,6.327798307E-2,1.195498924E0
4.897814125E0,-1.003745757E0,6.378904799E-2,3.347998738E-2,1.006327728E0
4.907852125E0,-7.308119825E-1,5.739133526E-2,4.151347697E-2,7.342365341E-1
4.917890125E0,-5.482638102E-1,5.098170882E-2,-2.131894827E-3,5.506331675E-1
4.927928125E0,-2.609368955E-1,4.305003388E-2,4.342727065E-3,2.644999587E-1
4.937966125E0,-3.030393059E-2,3.971428871E-2,9.760172367E-3,5.090003833E-2
4.948004125E0,2.517111039E-1,2.299189148E-2,1.966827929E-2,2.535230721E-1
4.958042125E0,5.211309389E-1,2.581638901E-2,5.520005465E-2,5.246817963E-1
4.968080125E0,7.392701261E-1,1.911114927E-2,3.448512375E-2,7.403207273E-1
4.978119125E0,9.911221296E-1,-4.618003014E-3,7.743467689E-2,9.941531728E-1
4.988157125E0,1.179363297E0,-1.958946979E-2,5.920715153E-2,1.181011017E0
4.998195125E0,1.382012955E0,-1.467638338E-2,6.691612065E-2,1.383709858E0
5.008233125E0,1.576352768E0,-3.084473865E-2,9.336892426E-2,1.579416729E0
5.018271125E0,1.703820754E0,-4.490670757E-2,7.059109569E-2,1.705873640E0
5.028309125E0,1.878289536E0,-5.985889681E-2,4.781560600E-2,1.879851324E0
5.038347125E0,1.982719053E0,-6.947656156E-2,4.029667139E-2,1.984345146E0
5.048385125E0,2.067653369E0,-9.524301169E-2,1.463967383E-2,2.069897583E0
5.058423125E0,2.136311083E0,-9.109834079E-2,-2.257551491E-2,2.138371718E0
5.068462125E0,2.121250702E0,-9.279810810E-2,-5.159349203E-2,2.123906287E0
5.078500125E0,2.154045834E0,-9.949483283E-2,-7.556005955E-2,2.157665868E0
5.088538125E0,2.079327043E0,-1.205036594E-1,-1.074928737E-1,2.085587879E0
5.098576125E0,2.044053568E0,-1.051168210E-1,-1.461879927E-1,2.051968680E0
5.108614125E0,1.906459082E0,-1.289947850E-1,-1.777091628E-1,1.919063947E0
5.118652125E0,1.780873023E0,-1.143895366E-1,-2.002495944E-1,1.795743186E0
5.128690125E0,1.610507086E0,-1.048725536E-1,-2.090139860E-1,1.627396132E0
5.138728125E0,1.461877149E0,-1.065875968E-1,-2.195664561E-1,1.482111718E0
5.148766125E0,1.259308403E0,-9.839486193E-2,-2.284641641E-1,1.283641335E0
5.158805125E0,1.039913709E0,-9.160821799E-2,-2.183397102E-1,1.066529332E0
5.168843125E0,8.474235890E-1,-6.886028331E-2,-2.043099010E-1,8.744203872E-1
5.178881125E0,5.893682379E-1,-4.614978908E-2,-1.859215772E-1,6.197189329E-1
5.188919125E0,3.579771769E-1,-4.150638722E-2,-1.565901893E-1,3.929261085E-1
5.198957125E0,1.441513709E-1,-1.388962224E-2,-1.170635962E-1,1.862160705E-1
5.208995125E0,-8.929162424E-2,2.321929336E-3,-1.037144029E-1,1.368760859E-1
5.219033125E0,-2.847452228E-1,1.679640105E-2,-3.197140574E-2,2.870263608E-1
5.229071125E0,-5.113322480E-1,4.119467581E-2,-5.766465604E-2,5.162197998E-1
5.239109125E0,-7.333311092E-1,2.327681534E-2,-1.469405293E-3,7.337019047E-1
5.249148125E0,-9.124802951E-1,5.750095228E-2,5.775294900E-3,9.143084832E-1
5.259186125E0,-1.121648209E0,5.813778715E-2,4.759867430E-2,1.124162062E0
5.269224125E0,-1.286272692E0,7.201227972E-2,4.630410075E-2,1.289118798E0
5.279262125E0,-1.437373661E0,9.125630697E-2,7.284344316E-2,1.442108499E0
5.289300125E0,-1.603735425E0,8.701753244E-2,7.931221783E-2,1.608051552E0
5.299337500E0,-1.673254142E0,1.032654829E-1,8.697207034E-2,1.678692147E0
5.309375500E0,-1.773648788E0,9.850524640E-2,1.206707436E-1,1.780475985E0
5.319413500E0,-1.833083542E0,9.719735216E-2,8.221536040E-2,1.837498834E0
5.329451500E0,-1.852018434E0,9.831195937E-2,1.078203177E-1,1.857757450E0
5.339490500E0,-1.859011997E0,9.790643670E-2,8.162946939E-2,1.863377215E0
5.349528500E0,-1.833544449E0,1.149595488E-1,1.000388432E-1,1.839866494E0
5.359566500E0,-1.771172346E0,9.830123339E-2,5.991057158E-2,1.774909543E0
5.369604500E0,-1.684063304E0,1.170530347E-1,6.707107186E-2,1.689458243E0
5.379642500E0,-1.561105569E0,1.073596851E-1,3.784727275E-2,1.565250496E0
5.389680500E0,-1.436159195E0,1.040205229E-1,1.339655578E-2,1.439983670E0
5.399718500E0,-1.266266151E0,1.037261887E-1,-1.166402578E-2,1.270560954E0
5.409756500E0,-1.092547859E0,9.172837827E-2,-2.535352707E-2,1.096684878E0
5.419795500E0,-8.917063804E-1,9.752863348E-2,-6.179220557E-2,8.991498095E-1
5.429833500E0,-6.638805860E-1,9.030845504E-2,-7.052969992E-2,6.736968815E-1
5.439871500E0,-4.439006222E-1,7.213130711E-2,-9.241758227E-2,4.591205695E-1
5.449909500E0,-2.189364734E-1,6.330654306E-2,-8.808011770E-2,2.443337982E-1
5.459947500E0,1.764291342E-2,3.987179808E-2,-1.067689884E-1,1.153284421E-1
5.469985500E0,3.015479827E-1,2.179631861E-2,-1.112081945E-1,3.221389885E-1
5.480023500E0,5.113915607E-1,6.191397384E-3,-1.088967901E-1,5.228940357E-1
5.490061500E0,7.459659190E-1,-8.305586111E-3,-1.173565418E-1,7.551865286E-1
5.500099500E0,9.439049131E-1,-3.140058959E-2,-8.734687686E-2,9.484576737E-1
5.510138500E0,1.138676105E0,-4.933814786E-2,-1.184213197E-1,1.145880070E0
5.520176500E0,1.315528505E0,-6.345637796E-2,-8.694809675E-2,1.319924971E0
5.530214500E0,1.449670794E0,-9.209792230E-2,-8.094709933E-2,1.454847027E0
5.540252500E0,1.600363482E0,-8.734099310E-2,-8.529976666E-2,1.605013325E0
5.550290500E0,1.714043148E0,-1.099243287E-1,-7.081445932E-2,1.719023549E0
5.560328500E0,1.808549210E0,-1.223471586E-1,-6.862058401E-2,1.813981217E0
5.570366500E0,1.858074103E0,-1.373284560E-1,-5.655602396E-2,1.864000285E0
5.580404500E0,1.924794196E0,-1.426873378E-1,-4.449087918E-2,1.930588463E0
5.590442500E0,1.949547799E0,-1.390807386E-1,-3.586740553E-2,1.954831589E0
5.600481500E0,1.934714436E0,-1.608426135E-1,-3.127090931E-2,1.941640586E0
5.610519500E0,1.892697952E0,-1.514067058E-1,-4.492006481E-2,1.899275478E0
5.620557500E0,1.805010621E0,-1.531863789E-1,-4.313490987E-2,1.812012701E0
5.630595500E0,1.728715274E0,-1.403052004E-1,-4.567377090E-2,1.735000906E0
5.640633500E0,1.571324747E0,-1.290656825E-1,-2.843793333E-2,1.576872895E0
5.650671500E0,1.468299877E0,-9.604959855E-2,-3.289351165E-2,1.471805707E0
5.660709500E0,1.286154578E0,-9.150198139E-2,-2.866188169E-2,1.289723891E0
5.670747500E0,1.148097504E0,-8.627013037E-2,-1.484958887E-2,1.151429948E0
5.680785500E0,9.284265292E-1,-4.643389067E-2,-3.725845814E-3,9.295944322E-1
5.690824500E0,7.629593895E-1,-1.987256639E-2,-1.072086990E-2,7.632934468E-1
5.700862500E0,5.420744959E-1,3.600587491E-3,6.970465779E-3,5.421312671E-1
5.710900500E0,3.396362886E-1,1.797604026E-2,4.874765217E-2,3.435873690E-1
5.720938500E0,1.606673980E-1,4.546416650E-2,7.179971516E-2,1.817586375E-1
5.730976500E0,-8.648167167E-2,5.896398045E-2,9.259299874E-2,1.397472502E-1
5.741014500E0,-2.710528710E-1,8.485294802E-2,9.720469773E-2,3.001973266E-1
5.751052500E0,-4.670884867E-1,8.734629214E-2,1.271032655E-1,4.918905054E-1
5.761090500E0,-6.836245137E-1,1.130310457E-1,1.098440391E-1,7.015584123E-1
5.771128500E0,-8.521189763E-1,9.982788658E-2,1.217822993E-1,8.665467587E-1
5.781167500E0,-1.065791000E0,1.099384351E-1,1.204064494E-1,1.078190442E0
5.791205500E0,-1.223329097E0,1.168461164E-1,9.120545447E-2,1.232276563E0
5.801243500E0,-1.363218395E0,1.185065429E-1,8.193527877E-2,1.370810557E0
5.811281500E0,-1.512668988E0,1.270701191E-1,5.637066722E-2,1.519043099E0
5.821319500E0,-1.610453145E0,1.162054260E-1,3.366300523E-2,1.614991093E0
5.831357500E0,-1.687365373E0,1.092337542E-1,-1.763052464E-2,1.690989282E0
5.841395500E0,-1.734958493E0,1.102847730E-1,-2.521728694E-2,1.738643038E0
5.851433500E0,-1.761362618E0,9.543905787E-2,-8.954601467E-2,1.766217817E0
5.861471500E0,-1.771981747E0,8.897890784E-2,-8.982785046E-2,1.776486870E0
5.871510500E0,-1.738737256E0,8.753153924E-2,-1.579408962E-1,1.748088768E0
5.881548500E0,-1.667688323E0,7.643739771E-2,-1.591658878E-1,1.677009481E0
5.891586500E0,-1.578891191E0,9.091727810E-2,-1.957390523E-1,1.593573694E0
5.901624500E0,-1.446845712E0,6.397769378E-2,-1.925032032E-1,1.460997311E0
5.911662500E0,-1.319215028E0,8.556937812E-2,-1.939164752E-1,1.336133978E0
5.921700500E0,-1.172854908E0,6.560411509E-2,-2.188250291E-1,1.194896200E0
5.931738500E0,-9.602235418E-1,5.011018133E-2,-1.947760159E-1,9.810596194E-1
5.941776500E0,-8.096729415E-1,5.213978643E-2,-2.002022320E-1,8.356852058E-1
5.951814500E0,-5.782765083E-1,2.159652656E-2,-1.764186823E-1,6.049741164E-1
5.961853500E0,-3.803337501E-1,8.944504056E-3,-1.680349445E-1,4.158960305E-1
5.971891500E0,-1.735916449E-1,1.059053181E-2,-1.491566241E-1,2.291155103E-1
5.981929500E0,9.563753430E-2,2.852966152E-3,-1.395490640E-1,1.691999369E-1
5.991967500E0,2.851957507E-1,-1.977758568E-2,-1.062784070E-1,3.049965064E-1
6.002005500E0,5.170998684E-1,-3.791347420E-2,-8.557867885E-2,5.255030121E-1
6.012043500E0,6.982698885E-1,-3.907650366E-2,-8.448875785E-2,7.044474151E-1
6.022081500E0,9.002620263E-1,-6.704711655E-2,-6.977657855E-2,9.054478465E-1
6.032119500E0,1.069700303E0,-7.096001845E-2,-6.599343002E-2,1.074080628E0
